database_identifier,chemical_formula,smiles,inchi,metabolite_identification,mass_to_charge,fragmentation,modifications,charge,retention_time,taxid,species,database,database_version,reliability,uri,search_engine,search_engine_score,smallmolecule_abundance_sub,smallmolecule_abundance_stdev_sub,smallmolecule_abundance_std_error_sub,Breast_1,Breast_10,Breast_11,Breast_12,Breast_13,Breast_14,Breast_15,Breast_16,Breast_17,Breast_18,Breast_19,Breast_2,Breast_20,Breast_21,Breast_22,Breast_23,Breast_24,Breast_25,Breast_26,Breast_27,Breast_28,Breast_3,Breast_4,Breast_5,Breast_7,Breast_8,Breast_9,control_1,control_10,control_11,control_12,control_13,control_14,control_15,control_16,control_17,control_18,control_19,control_2,control_20,control_21,control_22,control_23,control_24,control_25,control_26,control_27,control_28,control_29,control_3,control_30,control_4,control_5,control_6,control_7,control_8,control_9,QC01,QC02,QC03,QC04,QC05,QC06,QC07
CHEBI:37070,C5H10O2,CCC(C)C(O)=O,"InChI=1S/C5H10O2/c1-3-4(2)5(6)7/h4H,3H2,1-2H3,(H,6,7)",Ethylmethylacetic acid,101.0608265,,,,57.1572,,,,,,,,,,,,13230111.98,8266598.855,14181244.75,25979712.06,10543257.2,10961738.82,13512184.19,10287247.68,12853854.67,11022104.43,12343859.78,16350849.89,10713206.65,18801105.75,12588571.88,16725768.05,9822020.344,10514604.92,11759715.54,9841279.78,16065601.13,10378931.18,9495918.765,8734498.389,10138629.17,11520229.29,13812989.8,11844946.36,13064705.79,12561689.84,13527958.44,10568628.02,11639360.87,11325972.12,12398938.1,11603782.64,9819158.084,12430561.48,14144701.89,17723946.05,12722882.33,13229515.81,11525087.09,14634631.31,11127392.73,13327249.57,11130872.34,11796757.44,12242054.37,9863032.655,11408158.74,10718501.5,11266183.84,14718088.68,17529675.77,19338591.94,14947293.37,17659398.62,11947654.69,12396435.55,18543854.09,12616800.08,13688518.01,18051223.58
CHEBI:18135,C6H6O2,Oc1ccccc1O,"InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H",Pyrocatechol,109.0293424,,,,22.7543,,,,,,,,,,,,227556.1893,314868.606,782407.9179,682135.8671,870714.1052,600018.0172,350385.2966,171267.776,1155879.058,1240595.367,575234.4453,317978.1894,659906.4954,896276.3394,3241851.795,1424445.441,635710.4192,891833.0332,3165056.652,638593.3192,1356301.433,1978120.596,6053680.541,1474658.596,1164383.319,581785.0267,188402.4024,2751978.733,5403071.855,4776209.778,2031001.984,6485595.875,5525693.785,2687379.227,1373454.633,2434602.016,2613451.88,1756370.456,13376916.32,5120552.082,3713357.237,1515618.819,1089493.89,2782096.05,4490065.618,4074089.661,2778024.639,3767160.652,1908324.605,4634157.531,1778480.367,1299517.216,2498868.833,3232889.143,3966319.542,4550302.572,3712946.716,3341858.088,2794153.202,2728771.954,2537467.174,2955088.493,2269897.004,3098558.573
CHEBI:87625,C4H6O4,O[C@@H]1COC(=O)[C@@H]1O,"InChI=1S/C4H6O4/c5-2-1-8-4(7)3(2)6/h2-3,5-6H,1H2/t2-,3-/m1/s1","Erythrono-1,4-lactone",117.0191436,,,,83.0928,,,,,,,,,,,,0,0,0,79930738.65,20480132.91,0,8963583.781,5028106.229,16945156.11,17932077.27,0,15581563.24,5009991.794,16351821.36,18783315.46,0,6778699.799,13131459.2,16790227.59,8023718.22,15770309.84,15395768.78,15760093.43,18316627.04,0,4817214.326,0,0,15183830.13,19293185.15,17854072.63,0,0,38986915.17,2069577.704,7987709.574,0,0,8121050.702,26205500.51,0,4098668.863,19183331.67,23525904.72,8422699.45,764934.4438,1616022.58,0,3956980.565,9390681.934,17070870.88,19879734.06,13978676.92,36768693.53,9373645.306,33246040.54,29131404.67,11171101.73,25565681.78,13609996.08,10148162.32,12796677.79,9450894.507,6571199.206
CHEBI:28834,C24H40O4,[H][C@]12CC[C@@]3([H])[C@]4([H])CC[C@]([H])([C@H](C)CCC(O)=O)[C@@]4(C)[C@@H](O)C[C@]3([H])[C@@]1(C)CC[C@@H](O)C2,"InChI=1S/C24H40O4/c1-14(4-9-22(27)28)18-7-8-19-17-6-5-15-12-16(25)10-11-23(15,2)20(17)13-21(26)24(18,19)3/h14-21,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15-,16-,17+,18-,19+,20+,21+,23+,24-/m1/s1",Deoxycholic acid,391.285466,,,,145.543,,,,,,,,,,,,1382563.031,2225416.931,17023910.96,2060927.828,1211120.73,3189900.66,2469140.907,2668392.043,1610883.774,6217106.355,3281229.516,2618668.913,5336869.798,1400540.347,1373883.429,5216579.296,2880441.56,4973621.359,2748878.312,4558094.25,3021739.46,1737218.268,10970935.9,6721202.782,6521035.673,16026285.74,8743695.688,1866539.723,5148645.856,3899571.135,3511676.485,4817374.23,3926785.967,3384596.312,17633314.23,19984069.91,6168671.231,4448498.482,4354575.322,2216967.581,5903930.267,2192168.163,2740441.338,12086869.02,5008185.873,3065759.61,2311904.791,3819285.499,5107835.098,15686526.7,4342073.308,3029059.364,2192434.419,3566232.649,2678222.478,14005152.9,2622827.627,5875187.771,4924926.145,4803208.139,5284437.607,4412555.972,8044153.986,5622479.934
CHEBI:28238,C9H7NO,C12=C(NC=C1C([H])=O)C=CC=C2,"InChI=1S/C9H7NO/c11-6-7-5-10-9-4-2-1-3-8(7)9/h1-6,10H",1H-Indole-3-carboxaldehyde,144.0454838,,,,41.9028,,,,,,,,,,,,2231208.815,2218598.049,2765768.402,3189328.928,2832732.186,2358723.969,2740369.475,2331790.848,1404994.903,3743804.909,3051202.332,1338556.389,2527595.861,3444424.838,3149183.509,3796853.887,1337811.391,2667271.218,1646376.621,2667019.785,1547472.785,2570396.929,2429648.661,3155549.987,3041086.19,1078094.479,2168808.353,2948965.594,10235550.68,1947769.619,1505835.201,7873301.311,1578476.806,3069318.417,15637992.09,1703291.069,2278034.57,1710864.817,3658619.255,3062903.94,2681165.833,2810891.987,3168287.216,1369728.153,11713739.83,9354935.731,12255115.8,3180055.616,4832254.916,2318127.239,2568308.116,2247326.42,9344010.984,2584903.756,10983972.73,3464318.209,2916281.438,2868038.15,3102869.632,3667645.204,1598708.143,11642656.78,2876789.955,2336640.341
CHEBI:16010,C5H7NO3,OC(=O)C1CCC(=O)N1,"InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)",Pyroglutamic acid,128.0352596,,,,319.234,,,,,,,,,,,,108264677.8,37050301.1,58595916.11,36543803.15,31564465.43,26574941.13,52412262.71,50522028.72,41111935.12,32400779.85,44363616.32,36989148.11,33862061.63,28895882.23,38342262.53,24472534.12,44889957.26,24937667.98,25282189.84,23981337.53,28473148.72,43054496.32,65311358.23,41382349.27,23993584.33,23792495.87,46263947.36,37807957.42,43700324.38,42936559.86,40776504.79,32318755.14,55499072.65,45277439.47,37286062.17,33652080.27,29909076.89,39825393.48,28211944.69,30342905.95,41188862.24,30927887.01,29850227.5,36285121.58,27909601.15,36493384.96,32784840.29,27810236.72,59512714.19,38580837.1,34403600.44,36909460.47,27316733.03,40506731.26,23597272.57,55880377.26,26303150.52,46898092.23,47501750.8,48692216.31,44532168,36945042.53,36663800.95,34592742.79
CHEBI:149776,C18H30O3S,S(C1=CC=C(CCCCCCCCCCCC)C=C1)(O)(=O)=O,"InChI=1S/C18H30O3S/c1-2-3-4-5-6-7-8-9-10-11-12-17-13-15-18(16-14-17)22(19,20)21/h13-16H,2-12H2,1H3,(H,19,20,21)",4-Dodecylbenzenesulfonic Acid,325.1836067,,,,26.3532,,,,,,,,,,,,290232708,245234139.3,392588593.8,186934592.4,134447009.1,329701735,348920877.7,280110538.4,267633986.5,321175160,390168593,307861538.2,247284466.2,329502267.7,186299735.8,128022741,231866982.6,357274276.8,184649675.7,316047320,105753324.2,344257565.9,257854124.2,286865015.2,323756581.4,198372414.7,227530257.1,288343868,268909938.5,433041315.3,163816758.9,263931892,322717999.1,305898950,299833888.7,224316832.9,279787551.2,184737463.7,354181185.4,246645268.2,208574859.5,196322858.9,299784836.6,193143388.1,372482965.7,554246749.4,467293499.5,215168869.6,184442997.5,425286120.1,301816001.3,230316759.2,255351806.1,289596248.6,183177734.6,461347173.5,271531473.4,574295629.7,583451464,586895627.6,606782932.7,591943518.9,612635148.4,605818171
CHEBI:28177,C7H8N4O2,Cn1c2nc[nH]c2c(=O)n(C)c1=O,"InChI=1S/C7H8N4O2/c1-10-5-4(8-3-9-5)6(12)11(2)7(10)13/h3H,1-2H3,(H,8,9)",Theophylline,179.0572057,,,,54.5918,,,,,,,,,,,,657997.9749,0,405600.6293,0,0,0,0,0,0,921669.4206,0,0,881244.2315,0,0,0,0,0,140515974.3,0,41216625.62,278137.0692,0,361404.0545,6678769.034,0,0,1367199.978,18426108.84,0,910874.9403,9745601.997,2186548.252,0,0,0,10939987.11,0,17009.78212,197312714,0,463466.7634,11283041.52,2421838.911,182127645.3,0,0,1392269.687,531739.194,0,5019078.485,2766590.274,0,0,0,3334713.103,44855538.82,13657214.11,12838876.83,13800634.55,12892464.45,13393243.99,12870462.95,12690140.81
CHEBI:16865,C4H9NO2,NCCCC(O)=O,"InChI=1S/C4H9NO2/c5-3-1-2-4(6)7/h1-3,5H2,(H,6,7)",gamma-Aminobutyric acid,102.0561281,,,,339.027,,,,,,,,,,,,2755971.5,2183834.592,1416483.291,3927911.545,3172836.959,1836361.846,2589865.408,3552925.676,2875374.906,1703039.351,2081572.217,2815543.094,1824198.157,1832067.658,3363508.547,7382860.641,2886028.789,2155454.317,3723808.381,1632592.307,1783334.565,3880984.894,1794092.334,1894757.88,1590143.162,1833320.137,2172446.467,2479123.475,2514697.171,1696833.333,3398336.476,3990322.439,2449303.355,2658582.102,2273250.293,3065701.677,1971019.03,4129048.89,1609745.65,2201756.559,2586725.389,2658912.468,1822484.699,3833395.573,2797638.489,3006140.967,2596220.391,3523355.893,3135138.8,4161234.864,1981217.222,2749718.575,2232349.369,2791578.988,2962361.484,3305826.784,3451332.592,3021110.059,3149751.195,3186785.504,2884679.951,2773735.841,3103262.493,3205404.984
CHEBI:15964,C6H13NO3S,OS(=O)(=O)NC1CCCCC1,"InChI=1S/C6H13NO3S/c8-11(9,10)7-6-4-2-1-3-5-6/h6-7H,1-5H2,(H,8,9,10)",Cyclamic acid,178.0544763,,,,65.35755,,,,,,,,,,,,2693033.844,3908516.232,10600661.68,814340.0262,1204677.736,208525.7626,100166.7558,910192.5519,610854.8751,19124315.15,541893.8488,890064.1405,182478.9081,3276854.255,3823257.368,1617831.153,2301906.421,792355.231,4125656.624,2409196.071,419447.945,183037.525,515075.5045,271739.7245,728870.394,7219793.469,2199060.167,705633.2009,1493021.595,510554.0251,1339564.088,35661491.1,848820.2671,2553896.848,11117520.21,179184.4186,4896818.38,3115990.016,253289.1922,14800575.4,1719035.385,288489.506,1198577.146,6346574.183,793260.3557,1235350.264,14348148.05,26958542.75,708321.9817,1214807.785,3056245.95,134725.2595,1253663.151,985589.941,15652375.7,55084689.17,1368159.97,9423749.283,9016058.871,9437296.471,8943204.445,10234802.57,9492011.696,9744963.151
CHEBI:30831,C4H6O3,CCC(=O)C(O)=O,"InChI=1S/C4H6O3/c1-2-3(5)4(6)7/h2H2,1H3,(H,6,7)",2-Ketobutyric acid,101.0243893,,,,100.352,,,,,,,,,,,,102190528.2,94159935.71,38125581.01,266481984.2,12958960.47,148249136.4,11402839.94,40591527.72,49405649.8,38216641.59,64612741.35,39490533.43,84178700.29,31428906.54,103771510.9,70161331.99,32151245.2,103884431.7,163160879.3,62356763.46,49211879.57,89020793.86,17450870.2,23530382.75,29473918.38,46759572.06,63479778.23,25301170.91,14568293.16,23343720.54,21543136.03,18706675.18,11268453.84,44283079.39,20432786.17,28956137.88,49762738.22,18808404.78,78070931.35,69624808.59,31468229.01,103608190.5,94001837.34,83174407.78,99314084.74,62015323.48,43923378.45,13658386.19,79103581.53,31876468.42,18879175.71,56332167.48,26186976.95,35369242.75,64862876.33,54107748.58,186582873.1,50463806.55,89951135.31,46116628.68,40502808.44,76019933.46,40614325.85,45591779.75
CHEBI:84940,C20H38O2,CCCCCCCC\C=C/CCCCCCCC(=O)OCC,"InChI=1S/C20H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h11-12H,3-10,13-19H2,1-2H3/b12-11-",Ethyl oleate,309.2792811,,,,40.56515,,,,,,,,,,,,30827484.72,62680780.94,32023954.24,11035514.51,21506254.07,34057323.12,33399763.27,34945632.15,35567808.18,150177866.9,44480597.37,38684681.55,8129131.256,13689649.38,8169289.834,51873655.61,31753334.61,8448469.468,76311414.52,24528855.43,7582292.384,28305435.02,32389081.27,38420879.37,25973375.02,40677990.19,29424333.43,34270100.09,12732722.51,22418898.57,14847894.42,34256208.5,10461312.95,51397203.89,18467548.01,19338762.81,31529691.1,18404618.37,21168863.34,17040713.67,15748190.11,17514157.26,44448428.54,21192722.33,24756686.38,46311132.02,18431632.71,27843651.79,30270730.7,20038491.1,40805685.78,21640162.6,50094307.21,21922001.46,22473921.51,32051213.84,30335342.19,27435270.39,28472899.24,31629464.02,29615255.9,29397437.37,28931776.61,50815494.34
CHEBI:15891,C2H7NO3S,C(CS(O)(=O)=O)N,"InChI=1S/C2H7NO3S/c3-1-2-7(4,5)6/h1-3H2,(H,4,5,6)",Taurine,124.0072264,,,,310.448,,,,,,,,,,,,70725867.79,111137732.7,154800741.1,152873671.7,106929617.3,104898724.4,70477491.46,136952075.5,118669057.8,76668470.46,126932134.2,112750170,109209003,57070116.21,203510825.4,98992462.37,146239805.1,66154350.04,57533998.53,53848509.95,129629737.2,96407946.1,93101477.96,129214066.2,116590118.7,111130255.3,136746714.2,109360370.7,122169957.2,102899990.3,88635918.99,126307601.5,116005199.4,98546588.49,92222425.12,80621477.72,85612168.54,105528893.7,120870312.4,143751250.8,105876991.4,79745164.21,106399853.6,142582070.8,78996262.92,145201877.7,108719852.6,105388522.5,120843254.4,127781678.1,123826198.5,122989587.4,78869310.91,117483361.2,103019496.4,133241103,68505906.35,113222404.6,121189445.1,122820724.7,126825226.4,114903465.2,124133680.5,124994730.4
CHEBI:16814,C19H28O5S,C1[C@@]2([C@@]([C@@]3(C(C[C@@H](OS(O)(=O)=O)CC3)=C1)C)(CC[C@]4([C@]2(CCC4=O)[H])C)[H])[H],"InChI=1S/C19H28O5S/c1-18-9-7-13(24-25(21,22)23)11-12(18)3-4-14-15-5-6-17(20)19(15,2)10-8-16(14)18/h3,13-16H,4-11H2,1-2H3,(H,21,22,23)/t13-,14-,15-,16-,18-,19-/m0/s1",Dehydroepiandrosterone sulfate,367.1582009,,,,27.0296,,,,,,,,,,,,1361638980,1011829616,568220984.8,201697535.2,910645088.5,2338484816,1176354982,1809238168,1818781445,1551622205,786443797.4,1443697442,962745095.1,1070034786,2132157130,1222378048,1569942562,1039681905,556226393.1,1468063914,698023412.7,162446328.1,288715176.7,834498433.1,1078996127,1545604113,1045403429,1973610532,1002843109,383925954.9,548984343.5,1058859049,324036900.1,1684375888,392896532.8,2276277117,514377201.1,793861864.7,2199379044,1944882454,2125618437,820399493,2313998834,3520048626,3836886874,1905587944,799473389.9,1509089233,2412049022,939676758.6,2567949096,1043504511,178962959.5,971561641.4,1347968798,766349485.9,1682803065,1332852670,1328166254,1313953241,1405178388,1354979863,1424812128,1407596376
CHEBI:30776,C6H12O2,CCCCCC(O)=O,"InChI=1S/C6H12O2/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H,7,8)",Caproic acid,115.0765997,,,,53.8315,,,,,,,,,,,,569484.3308,569104.5898,560995.2852,78173.64787,233575.1448,409963.5741,261592.1122,543721.2096,368746.549,475701.3112,469574.9833,523242.1801,291415.692,448904.5727,315045.6839,330496.8908,334667.0499,526015.3914,511298.2354,604920.6901,661197.7424,58825.3724,415150.7017,298000.7811,677675.8653,469497.5771,369072.406,359761.4023,316180.5106,144536.0696,297141.0483,447532.9636,443100.525,466411.0564,524873.6205,403692.1897,349029.8389,292253.2677,260264.295,936461.2726,569601.3269,401165.8076,384757.1631,310526.6028,331909.9126,396195.1639,608503.8955,575883.0425,431173.2926,208617.5529,469254.3259,540045.8024,513188.0472,46034.58371,581560.9214,532645.4749,304476.012,358809.9695,319144.4626,301150.5722,646175.9175,234135.2331,459623.6453,512627.8089
CHEBI:30805,C12H24O2,CCCCCCCCCCCC(O)=O,"InChI=1S/C12H24O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h2-11H2,1H3,(H,13,14)",Dodecanoic acid,199.1701326,,,,46.473,,,,,,,,,,,,37341623.01,17251464.95,33391680.94,11271762.13,24508946.41,29319893.12,27988092.47,17045036.87,19585796.11,21112674.85,28013088.73,28954607.73,10542764.86,28585774.54,9676124.326,22840417.17,27364620.46,9666997.532,21325032.25,11674055.17,27468498.58,20037628.51,37083035.73,21644727.52,48237409.47,38806858.57,40650192.4,44036345.51,13910243.14,30074192.75,24959416.11,32545276.19,22158658,50964190.41,23539344.03,51489979.4,50419210.62,16687065.15,27039593.34,44283594.92,24936427.3,37831089.83,22996854.06,45114889,78343436.37,56478356.65,37878324.76,53027058.3,61490209.39,23934282.05,78355704.7,31127989.44,58331346.73,25837486.68,48559496.25,32646698.95,120611083,36526642.42,31564777.93,35389954.93,34108342.13,35118569.93,34140951.49,33306023.22
CHEBI:28875,C14H28O2,CCCCCCCCCCCCCC(O)=O,"InChI=1S/C14H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h2-13H2,1H3,(H,15,16)",Myristic acid,227.2013953,,,,35.53775,,,,,,,,,,,,45036851.19,20322007.32,48674943.72,16459212.41,21064959.04,26093259.18,19749251.25,15616019.9,20820845.94,24593631.67,34416487.99,20597603.63,9371797.452,23138227.45,8151093.639,19831913.57,22367968.57,7559365.877,15421307.22,14031919.69,20404898.74,28833478.26,25844164.03,17949475.67,26418739.07,29763234.84,21993665.87,31118830.41,15236968.09,20936820.39,20194430.96,26389265.15,9971339.163,29847390.29,21849593.88,25746582.78,44675887.51,12678637.95,35718128.83,17734667.33,22188885.28,26509244.46,18919364.86,30912527.22,35888364.01,35027490.89,28079756.78,30860280.48,28784476.88,15980204.82,34251908.86,18223179.01,37425553.52,26329485.91,24292609.66,24087026.56,47798359.56,27451388.06,24624450.06,26621015.11,23951028.34,24580182.75,21730005.71,25506517.77
CHEBI:80774,C26H45NO6S,C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3([C@H](C[C@@]2(C[C@@H](C1)O)[H])O)[H])(CC[C@]4([H])[C@@H](CCC(NCCS(O)(=O)=O)=O)C)[H])C)[H])C,"InChI=1S/C26H45NO6S/c1-16(4-7-23(30)27-12-13-34(31,32)33)19-5-6-20-24-21(9-11-26(19,20)3)25(2)10-8-18(28)14-17(25)15-22(24)29/h16-22,24,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)/t16-,17+,18-,19-,20+,21+,22+,24+,25+,26-/m1/s1",Tauroursodeoxycholic acid,498.2903432,,,,168.2585,,,,,,,,,,,,835412.4359,2362652.32,17798918.14,10335486.91,212916.7463,192933.2763,2274618.674,2194571.52,12792056.37,4952018.349,1544261.729,1678050.783,13705875.23,9315458.646,37260548.45,66055572.77,3184995.169,22904320.98,17718048.09,9561669.445,7105226.69,508273.2953,38433359.82,506504.1285,55007056.38,2978214.735,2530621.762,5074999.831,2714232.555,7302605.869,5000804.475,2517492.732,8151697.716,23235863.47,3240967.316,4900216.983,3419561.537,6886429.429,1123519.016,2303142.437,609152.9368,1491972.057,361151.9922,3383232.463,4046066.027,1350327.002,205501.0459,2205801.044,912442.8021,2961260.394,5994923.758,3216361.698,211696.558,16550675.44,12849769.39,5394701.491,3571591.061,10202970.47,7246650.946,6936855.767,7923641.158,10961250.96,11332641.58,11330501.46
CHEBI:32798,C18H32O2,CCCCCC\C=C\C=C/CCCCCCCC(O)=O,"InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h7-10H,2-6,11-17H2,1H3,(H,19,20)/b8-7+,10-9-",Bovinic acid,279.2324442,,,,94.3643,,,,,,,,,,,,10399137.62,4681066.119,4266876.121,4261992.386,3333675.414,14796329.28,4343110.888,4083186.663,1783542.674,13965083.19,25873231.69,5985233.693,1493196.161,1591839.976,3800545.84,5716569.349,2324335.613,1569741.235,7295388.691,1621413.977,1667499.901,21576279.47,4258773.7,3332799.775,5325700.943,10340602.76,3554976.791,7179284.176,1884011.052,2359288.736,2719598.899,6441622.584,2238552.33,5681935.343,2339544.728,4186928.935,4521411.746,2053560.191,2362699.245,1660255.247,2324785.435,3087312.37,4422423.881,16297429.08,2580362.266,5093859.003,2623354.417,3156577.185,3968319.841,5115934.564,4945639.603,4275719.937,7218623.99,3151745.315,5055577.595,5292467.235,5331892.861,4744432.152,4065312.067,3822757.987,3618221.648,3369709.798,4464130.149,4672726.821
CHEBI:16530,C5H8O3,CC(C)C(=O)C(O)=O,"InChI=1S/C5H8O3/c1-3(2)4(6)5(7)8/h3H,1-2H3,(H,7,8)",alpha-Ketoisovaleric acid,115.0399012,,,,69.4968,,,,,,,,,,,,619604693.4,615799847.7,1181106401,1259836584,467779905.1,1044323621,571393022,812143531.9,719984945.9,503411498.8,840568126.5,867031165.6,676059445.5,872004614.9,856454661.6,786042017.4,820513444,731974702,702910320.8,587232523,836657426.7,873134408.8,602314149.2,647469455,801816802.8,700725514.3,1036789251,843459566.5,808374143.2,909334625.4,746739523.4,714409448.6,691173241.5,759946455.7,735803117.7,906603702.4,851276753.7,878400967.7,1185379569,839584025.5,824384863.2,926680698,814553221,1024992188,756240466.1,830116109.9,756305059.8,790381548.7,825482968.4,686064162,854254489,609585297.2,771526891.9,1096158129,911379814.9,991813223.6,964082710.6,879476159.3,854090159.9,849093402.1,867946624.9,880153389.6,875758597,900292221.9
CHEBI:27667,C6H12O6,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3+,4+,5-,6-/m1/s1",Beta-D-Galactose,179.0563306,,,,344.7775,,,,,,,,,,,,397252.4599,4370172.05,1571030.847,1592006.141,4319803.923,4836846.947,2612103.659,898913.8003,8891546.325,5153758.905,5567817.79,3971660.255,6931916.361,6243283.883,12098096.15,1063974.001,5685267.038,7309621.866,1608465.837,3106137.27,6280615.797,5553175.606,775925.618,869166.8161,1191464.465,1247785.114,4029650.567,6622792.804,4314232.652,1047998.02,4783243.549,1506933.793,3699227.238,4248879.411,4071299.164,3867223.014,5285426.576,4983174.815,4570786.246,4560640.355,4410829.122,4665543.411,1272442.802,928976.9713,4098624.067,1295592.961,1038398.597,3794389.278,951774.8499,5179944.403,1046157.871,853967.0026,907921.939,5036473.847,4782909.336,5024873.11,1360484.155,4613994.444,987038.0857,5304692.686,1084215.421,1084221.142,4343024.81,245786.0712
CHEBI:43355,C8H7NO4S,OS(=O)(=O)Oc1c[nH]c2ccccc12,"InChI=1S/C8H7NO4S/c10-14(11,12)13-8-5-9-7-4-2-1-3-6(7)8/h1-5,9H,(H,10,11,12)",Indoxyl sulfate,212.0023005,,,,27.04215,,,,,,,,,,,,183186430.8,274379428.4,1240853739,1203794344,393750127.3,390412735.8,614066932.4,799459907.6,470991483.3,297774839.9,623504018.3,402480361,1144820894,1055100447,1088952939,1209352318,86986705.3,490499089.2,935257305.3,487659346.8,637963509.9,1265276518,509284510,520594555.9,858271575.8,309831664.3,204389545.2,527858567.2,1981525909,729878276.7,870318525.2,496745386.5,1471251447,1973815741,1028537152,1272249276,1266248217,2792554034,2601416229,1756914776,1206391351,1442979414,615299567.9,1659384194,1454907652,828798923.4,1554411603,1984025156,419899645.1,1794385241,598006614,914748903.5,695564474.6,1081222588,3289676527,1950382966,1888065621,1126336042,1099563329,1096738120,1135677149,1144692769,1182994759,1170025959
CHEBI:17597,C7H6O2,[H]C(=O)c1ccc(O)cc1,"InChI=1S/C7H6O2/c8-5-6-1-3-7(9)4-2-6/h1-5,9H",4-Hydroxybenzaldehyde,121.029367,,,,126.46,,,,,,,,,,,,4776404.15,5492746.386,4676262.127,4371412.849,5457591.84,2427119.664,5676724.26,5807527.467,4590835.039,4558665.301,6095257.75,5775926.662,4962031.437,5126183.601,5250831.304,6620177.973,5424273.43,4622630.809,6654065.66,7159784.582,4486222.882,5786007.702,6267110.426,8965412.671,5102744.032,5072393.373,6459121.744,7402619.132,9506048.85,5227767.079,5714568.088,7229059.224,6224876.766,5266303.145,2413932.868,5362156.037,6106406.845,6653729.97,5835356.151,5154791.398,5144465.472,5329131.682,4438359.889,7349684.835,5196374.191,5188088.937,5617586.306,5619735.092,6401489.779,4984910.885,6164689.131,5890565.689,5466801.643,4733134.193,4614832.215,5183151.284,7660093.744,5443974.742,5380451.767,5471022.574,5350077.085,5523487.22,6666450.829,5985309.627
